"id";"title";"description";"cached_votes_up";"created_at";"retired_at"
"36244";"Vapeadores en los chinos";"<p>Desde hace un tiempo está en venta en la mayoría de los establecimientos chinos vapeadores de sabores con nicotina para enganchar a nuestros menores.</p><p>Menos regulación del tabaco en otras cosas y por favor presten atención a lo que es realmente importante. Que nuestros menores no tengan acceso a nicotina juntos a sus colegios</p>";"7";"18/04/2024";""
"36245";"Autobús que une Rejas-Alameda de Osuna-Barajas";"<p>Línea de autobús de la EMT que conecte los 3 barrios, tan cercanos y tan aislados en transporte público entre sí. La propuesta es que se conecten sin pasar por Canillejas, directamente a traves de M21 y M14. </p><p>Se beneficiarían vecinos y trabajadores de ambas zonas, comercios, etc.  Además, comparten los 3 urgencias pediátricas y no tienen conexión entre sí.  </p>";"7";"19/04/2024";""
"36247";"Cancha voleibol en barrio Arroyofresno- Mirasierra";"";"4";"22/04/2024";""
"36248";"Construcción Parking  Villaverde Alto ";"<p> </p><p>Estimados Sres ,</p><p>Se propone la creación de un parking Público de Aparcamiento de Vehiculos en el distrito de Villaverde Alto con el objetivo principal de subsanar la falta de aparcamiento existente en la actualidad y poder descongestionar las calles del distrito con el inclrmento del numero de vehiculos que tienen problemas de aparcamiento , asi como la mejora del ruido y la contaminiación que se sufre actualmente .</p><p>Esta inversión en el barrio serviria para revitalizar el mismo asi como el poder tener una infraestructura e valor que aportaria riqueza al mismo tanto en la construcción como el matenimiento posterior por el empleo directo e indierecto que resprdentaria.</p><p>Se propone la constricción del mismo en la Calle de Lenguas donde actualmente existe un solar en muy malas condiciones donde se aparacan vehiculos y se depeosita residuos y escombros que crean problemas de insalubridad para los vecinos de la zona y el distrito en general </p><p> </p><p> </p><p> </p>";"2";"22/04/2024";""
"36250";"Aseos públicos gratuitos ";"<p>Creación de baños públicos gratuitos por toda la ciudad. Los pocos que hay son insuficientes y además cierran muy pronto. Se necesitan baños en gran cantidad y que tengan orinales en la parte masculina. Baños de hombres y mujeres por separado. El modelo de Bilbao podría ser un buen ejemplo a seguir</p>";"9";"23/04/2024";""
"36251";"Piscina barrio imperial";"<p>El barrio imperial no cuenta a con piscina de verano , posiblemente el único de Madrid sin este servicio.Los edificios que conforman el barrio son construcciones antiguas ,que cada vez atraen a  más familias y niños ,que echan en falta este tipo de servicio.</p>";"38";"23/04/2024";""
"36252";"Mejora zonas ajardinadas de la esquina Joaquín Turina - Madre Celeste";"<p>Como vecina del barrio veo una necesidad el remodelar la esquina de la calle Joaquín Turina con la calle Madre Celeste que se ha dejado así durante más de cincuenta años.</p><p>De hecho se han llevado a cabo la remodelación de las aceras próximas pero esa zona  de esquina no se ha variado ni se ha reformado desde que se construyó hace décadas. </p><p>Es una zona perfecta para una pequeña plaza de encuentro social y descanso para los vecinos de los edificios colindantes. Ya que muchos de ellos son ancianos y tienen que caminar muchis metros para encontrar bancos donde descansar o entretenerse.</p><p>En la actualidad se encuentra en malisimo estado y en sus jardines sólo se acumula basura, lo que es un peligro para los vecinos.</p><p> </p>";"1";"23/04/2024";""
"36253";"Trámites fáciles para mayores en el Ayuntamiento ";"<p>Todas las gestiones administrativas con el Ayuntamiento se están complicando cada vez más.</p><p>Ahora se requiere clave pin o clave permanente y eso exige una farragosa gestión que a nosotros los mayores nos confunde.</p><p>Debería bastar con el DNI y poco más.</p>";"12";"24/04/2024";""
"36254";"supresión del guardarraíl calle Ofelia nieto";"<p>EN LA CALLE OFELIA NIETO ENTRE LOS NUMEROS 11 AL 7 LOS VEHICULOS QUE CIRCULAN EN SENTIDO HACIA LA GLORIETA DE ROCIO DURCAL, REALIZAN UN CAMBIO DE SENTIDO PROHIBIDO A LA ALTURA DE LOS CITADOS NUMEROS. ESTO ES HABITUAL A TODAS LAS HORAS DEL DIA,DEBIDO A QUE ES UNA SITUACION QUE MUY DIFICIL DE CONTROLAR POR LA POLICIA MUNICIPAL, SERIA MUY EFECTIVO LA INSTALACION DE BOLARDOS (PLASTICO ) O ALGUN ELEMENTO CANALIZADOR DEL TRAFICO PARA IMPEDIR ESTE GIRO PROHIBIDO QUE ADEMAS EN OCASIONES ENTRAÑA PELIGRO, POR QUE LOS PEATONES CRUZAN INDEBIDAMENTE TAMBIEN POR DICHO PUNTO. EXISTE TAMBIEN UN GUARDARRAIL EN TODA LA CALLE QUE DIVIDE LA CALZADA, ESTOS TIENEN ARISTAS CORTANTES LAS CUALES EN CASO DE CAIDA DE ALGUN MOTORISTA O ACCICDENTE DE CUALQUIER OTRO TIPO DE VEHICULO, SIN DUDA AGRAVARIA LAS LESIONES DE LOS IMPLICADOS. SE PODRIA SUPRIMIR EL GURADARRAIL PORUNA JARDINERA ORNAMENTAL, QUE ADEMAS DE SER MAS AGRADABLE PARA LA VISTA DE LOS VECINOS, IMPIDIRIA EL PASO INDEBIDO DE LOS PEATONES AL CRUZAR LA CALLE, Y SE EVITARIA EL ATROPELLO DE LOS MSIMOS, QUE EN ALGUNA OCASION HA SUCEDIDO.  LA SEÑAL DE DIRECCION OBLIGATORIA SITUADA EN LA MEDIANA DE LA CALLE FRENTE AL NUMERO 13 DE LA CALLE OFELIA NIETO HA SIDO REPUESTA VARIAS VECES POR ACCIDENTES DE VEHICULOS AL REALIZAR EL GIRO PROHIBIDO DESDE LOS NUMEROS IMPARES A LOS PARES DE LA CALLE CON EL PELIGRO QUE CONLLEVA PARA EL RESTO DE USUARIOS DE LA VIA YA SENA VEHICULOS O PEATONES QUE CRUZAN DE FORMA INDEBIDA.</p>";"0";"25/04/2024";""
"36255";"estacion medidora contaminantes ";"<p><u>Estación medidora</u></p><p>NO2 Dióxido de Nitrógeno</p><p>O3 Ozono</p><p>PM Particulas en suspensión</p><p>Benceno</p><p>Tolueno</p><p>CO Monóxido de carbono</p><p>SO2  Dióxido de  Azufre</p><p><u>NO2</u></p><p>Gas toxico procedente de la combustión combustibles fósiles , causa problemas respiratorios.</p><p><u>O3</u></p><p>Contaminante atmosférico causa problemas de salud .</p><p><u>PM</u></p><p>Partículas sólidas y liquidas que flotan en el aire  , combustión de vehículos y combustibles fósiles , partículas muy finas que penetran en el pulmón .</p><p><u>Benceno</u></p><p>La prolongación prolongada causa leucemias ,trastornos hematológicos  , es considerado como un cancerigeno.</p><p><u>Tolueno</u></p><p>Irritación de ojos ,garganta , nariz y daños en el sistema nervioso.</p><p><u>CO</u></p><p>Combustión gas natural  , carbón y gasolina , mortal en concentraciones altas.</p><p><u>SO2</u></p><p>Combustibles fosiles problemas respiratorios irritación ojos y problemas respiratorios.</p>";"6";"27/04/2024";""
"36256";" Sustitución de los falsos plataneros";"<p>La propuesta se basa en la existencia de una cantidad ingente de un tipo concreto de árboles, platano de sombra o platanero (Platanus acerifolia), el cual produce gran cantidad de polen, lo cual es bastante perjudicial para la salud de los alérgicos al polen. Los síntomas van desde la secrección nasal, picores en los ojos, nariz y boca; estornudos, hasta asma severa.</p><p>Para evitar estas consecuencias, ayudaría en gran medida el cambio (progresivo) de este tipo de árboles por otros que generen menos polen.</p><p>Cierto es que esta especie está muy extendida por todo madrid, incluso por toda España, y que a su vez, tiene muy bajo coste de mantenimiento, crece muy rápido y proporciona mucha sombra, sin embargo, se puede buscar una alternativa para el beneficio de todos los afectados, incluso para los que no tienen alergia, pues este tipo de plantas genera unas partículas y filamentos molestas para cualquier persona.Tenemos unos 40.000 plataneros. Su polinización se produce a finales de marzo y especialmente durante el mes de abril. Esta polinización es corta, pero muy intensa, explosiva, alcanzándose picos muy altos de polen en pocos días, aumentando mucho, como todos los pólenes, los días de viento.</p><p>Además del polen, los plataneros también producen pelos irritantes en las hojas, conocidos como tricomas, y fibras de aquenio, que pueden provocar síntomas respiratorios y oculares por irritación.Los alérgicos a este polen se han multiplicado desde un 2% en los años 80, hasta un 30% en estudios realizados en 2003 en las grandes ciudades (Madrid, Barcelona, Zaragoza), por ello, muchas ciudades se han planteado dejar de plantarlos y sustituirlos por otras especies.</p><p>Los síntomas principales que produce son rinitis (picor nasal, estornudos, congestión nasal, moco líquido), conjuntivitis (picor y enrojecimiento conjuntival), picor en paladar, faringe, oídos, tos. También puede causar asma, aunque en menor medida.</p><p>Principalmente se concentran en Ciudad Universitaria y el Paseo de la Castellana.</p><p>Encima, pese a su nombre, no dan plátanos (me parece mal la verdad).</p>";"11";"28/04/2024";""
"36257";"Que el Ayuntamiento devuelva a las urbanizaciones los terrenos ocupados";"<p>Se adjunta a modo de ejemplo una sentencia referida a una disputa por unos terrenos entre el Ayuntamiento y unos copropietarios de la cooperativa de viviendas de San Enrique en el barrio de La Paz del distrito de Fuencarral - El Pardo. La misma argumentación jurídica es aplicable a otras muchas mancomunidades. Durante décadas en Madrid se han construido muchas urbanizaciones, algunas compuestas por cientos de viviendas y locales. Después el Ayuntamiento se ha inventado de forma unilateral un plan de urbanismo parcial para apropiarse ilegalmente de casi todas las zonas comunes (aceras, plazas, jardines, parques, aparcamientos, etcétera), sin que la urbanización tuviera obligación legal de renunciar a esos terrenos y sin que se cumplieran los requisitos legales para la transmisión de la propiedad. Conviene que las mancomunidades contratéis abogados expertos en urbanismo para pleitear contra el Ayuntamiento para intentar recuperar las zonas comunes de vuestras urbanizaciones.</p><p>https://www.europapress.es/madrid/noticia-juez-condena-ayuntamiento-retirar-ser-parcela-comunidad-propietarios-fermin-caballero-20200210141205.html</p><p>También en la Ciudad de los Periodistas han tenido que lidiar contra el Ayuntamiento para defender sus terrenos.</p><p>https://ciudaddelosperiodistas.es/la-ciudad-es-nuestra-no-a-las-expropiaciones/</p><p> </p>";"3";"28/04/2024";""
"36258";"Parque infantil zona este El Cañaveral";"<p>Solicitamos un parque infantil cerca de las zonas Alcalde Pedro Gutiérrez, Ferenk Puskas, etc. en esa zona de El Cañaveral no hay parques infantiles y hay muchos niños. A ser posible con toldos para el verano. Gracias</p>";"0";"28/04/2024";""
"36259";"Parque infantil zona este El Cañaveral";"<p>Solicitamos un parque infantil cerca de las zonas Alcalde Pedro Gutiérrez, Ferenk Puskas, etc. en esa zona de El Cañaveral no hay parques infantiles y hay muchos niños. A ser posible con toldos para el verano. Gracias</p>";"0";"28/04/2024";""
"36260";"Parque infantil zona este El Cañaveral";"<p>Solicitamos un parque infantil cerca de las zonas Alcalde Pedro Gutiérrez, Ferenk Puskas, etc. en esa zona de El Cañaveral no hay parques infantiles y hay muchos niños. A ser posible con toldos para el verano. Gracias</p>";"0";"28/04/2024";""
"36261";"Parque infantil zona este El Cañaveral";"<p>Solicitamos un parque infantil cerca de las zonas Alcalde Pedro Gutiérrez, Ferenk Puskas, etc. en esa zona de El Cañaveral no hay parques infantiles y hay muchos niños. A ser posible con toldos para el verano. Gracias</p>";"0";"28/04/2024";""
"36262";"Parque infantil zona este El Cañaveral";"<p>Solicitamos un parque infantil cerca de las zonas Alcalde Pedro Gutiérrez, Ferenk Puskas, etc. en esa zona de El Cañaveral no hay parques infantiles y hay muchos niños. A ser posible con toldos para el verano. Gracias</p>";"0";"28/04/2024";""
"36263";"Parque infantil zona este El Cañaveral";"<p>Solicitamos un parque infantil cerca de las zonas Alcalde Pedro Gutiérrez, Ferenk Puskas, etc. en esa zona de El Cañaveral no hay parques infantiles y hay muchos niños. A ser posible con toldos para el verano. Gracias</p>";"0";"28/04/2024";""
